uid,is_strike
247330,1.1360645294189453e-4
161241,0.9937787987291813
88532,0.9871002230793238
296583,5.056858062744141e-4
298665,0.9915541131049395
295238,0.9420740455389023
302708,0.991551105864346
244766,0.9960347288288176
142006,0.0012270808219909668
150214,0.24205052852630615
207583,0.08137178421020508
203811,4.2557716369628906e-5
232494,0.5627495348453522
45118,2.5987625122070313e-05
124381,3.0159950256347656e-5
125828,0.7732243239879608
22486,0.877596877515316
121703,0.9950858089141548
128069,2.326369285583496e-4
175002,2.0831823348999023e-4
262384,0.9611066542565823
275555,0.8070402443408966
19446,0.9684953764081001
82027,3.0100345611572266e-4
123339,0.725067138671875
45110,0.003179311752319336
91474,6.413459777832031e-5
152406,0.6242029368877411
60431,0.14156121015548706
18182,2.536177635192871e-4
181070,2.968311309814453e-5
172375,3.058910369873047e-4
207416,4.7087669372558594e-5
250398,7.3909759521484375e-05
243541,0.9946738486178219
143215,2.1457672119140625e-5
102486,0.9806349258869886
145298,1.354217529296875e-4
248230,0.34109073877334595
139638,0.044378697872161865
311038,2.880692481994629e-4
236759,0.05294477939605713
227568,2.1642446517944336e-4
280603,0.8928962498903275
80020,0.12504613399505615
76911,0.03056412935256958
178407,0.996625788975507
47429,0.9974099446553737
52413,0.21255922317504883
258571,0.9660534858703613
59374,0.074512779712677
288229,0.9953676373697817
194828,0.9945995374582708
205960,0.006991982460021973
138322,0.175561785697937
139809,0.0011868476867675781
276581,0.6419477164745331
111385,0.978736998513341
132142,0.9314667955040932
100053,1.0335445404052734e-4
236735,1.6438961029052734e-4
32594,0.7873788625001907
158372,5.71906566619873e-4
130328,0.7440890371799469
106182,0.33937299251556396
150063,0.03325265645980835
293602,0.9902167841792107
207238,0.9887619903311133
55641,0.9960392029024661
62650,2.447962760925293e-4
154865,0.2440180778503418
86859,0.5349246859550476
78870,0.0029340386390686035
28471,0.9133995622396469
132159,1.703500747680664e-4
113796,0.9156264737248421
81021,1.233816146850586e-4
275931,0.9975476067047566
307642,0.8316144943237305
265887,0.5731612145900726
68457,1.9669532775878906e-5
123959,5.173683166503906e-5
56317,0.9967624612618238
173736,0.7602626383304596
25227,1.0418891906738281e-4
82883,0.4529908299446106
291838,2.244114875793457e-4
171497,1.9532442092895508e-4
264925,1.0073184967041016e-4
71626,0.0975220799446106
215799,0.9006711840629578
211143,0.9918090030550957
11929,0.0913928747177124
14848,0.33244192600250244
199213,0.9828946515917778
117051,6.726980209350586e-4
111066,2.7638673782348633e-4
161172,2.5576353073120117e-4
62442,3.647804260253906e-5
128860,0.777313768863678
292881,5.91278076171875e-4
255162,0.9920380879193544
272351,0.6283986270427704
137490,3.464221954345703e-4
277718,1.1527538299560547e-4
112497,1.7130374908447266e-4
127936,2.4265050888061523e-4
224452,0.15012645721435547
241525,0.5208506286144257
203295,7.014274597167969e-4
185711,2.7245283126831055e-4
143586,0.002026498317718506
106433,0.0027121305465698242
218608,0.334478497505188
219367,6.222724914550781e-5
68076,1.035928726196289e-4
261420,0.008424460887908936
151502,1.7684698104858398e-4
276108,3.77655029296875e-4
183163,8.45193862915039e-5
8276,2.829432487487793e-4
148941,0.9841489270329475
118206,1.3697147369384766e-4
279095,9.763240814208984e-5
305625,9.91523265838623e-4
245898,0.5022341012954712
47251,1.0883808135986328e-4
55297,0.9625631757080555
108980,1.3315677642822266e-4
122297,0.9817407988011837
246648,1.3327598571777344e-4
309999,0.9740212168544531
259451,0.8340818583965302
219780,0.21076029539108276
33209,7.903575897216797e-5
190214,2.0384788513183594e-5
153654,0.7427977621555328
281544,0.013686180114746094
56399,1.8149614334106445e-4
155551,0.00012826919555664063
87713,0.00013399124145507813
60511,0.9461259692907333
9284,0.3757086396217346
11382,5.614757537841797e-5
147009,3.674030303955078e-4
233354,2.95102596282959e-4
54997,0.1630529761314392
139145,0.983242629095912
22928,0.9957792605273426
298836,0.9715637639164925
188428,2.866387367248535e-4
6777,6.949901580810547e-5
217010,1.4841556549072266e-4
219334,0.311485230922699
245182,2.1219253540039063e-05
98731,0.991246310994029
152139,0.012664616107940674
99499,0.7133226990699768
174002,0.015718519687652588
238351,2.3603439331054688e-05
191519,2.848505973815918e-4
309207,0.6360088884830475
143918,3.0040740966796875e-5
309041,9.953975677490234e-5
137956,2.9343366622924805e-4
42937,4.070401191711426e-4
186998,0.12437301874160767
209167,5.843639373779297e-4
156130,0.9768887683749199
127332,0.1682429313659668
304751,8.237361907958984e-5
23622,0.0226249098777771
144732,2.301335334777832e-4
209458,0.024411678314208984
36245,0.9812790993601084
89435,0.28136390447616577
202799,0.9969478542916477
137914,0.037459611892700195
235191,0.028451979160308838
167053,9.739398956298828e-5
158318,2.1225214004516602e-4
125922,3.337860107421875e-5
148157,0.029561102390289307
195950,3.3152103424072266e-4
307503,0.010288715362548828
235782,1.799464225769043e-4
116361,0.9853463862091303
211134,0.1583491563796997
253374,0.7927002161741257
244032,2.232193946838379e-4
39328,0.9119184836745262
176070,2.3245811462402344e-5
181027,0.8568550497293472
50889,0.9969094588886946
48834,0.014954984188079834
21430,0.02783137559890747
124970,0.9895669324323535
65640,7.7724456787109375e-05
180134,1.1515617370605469e-4
302996,0.5889617800712585
84576,0.06480038166046143
172279,0.3335716128349304
189964,1.7523765563964844e-5
259411,7.462501525878906e-5
150010,0.06866055727005005
120124,0.9938432951457798
152127,4.696846008300781e-5
197308,2.1988153457641602e-4
43776,0.7635511010885239
195718,0.9245594963431358
1983,0.9374431893229485
66429,0.784158244729042
79281,0.9908865997567773
187281,0.9794602803885937
293532,0.8909581229090691
93595,0.9955514492467046
234962,0.003486812114715576
96993,0.9969588038511574
25151,0.9740199912339449
130725,1.628398895263672e-4
227966,0.9169321283698082
310465,0.6206681132316589
276127,7.894039154052734e-4
100977,5.888938903808594e-5
150018,1.0967254638671875e-4
140334,0.9925752016715705
230875,1.500844955444336e-4
188161,0.7837647497653961
164342,0.29382187128067017
77478,1.3756752014160156e-4
35460,1.824498176574707e-4
231388,0.09110403060913086
85152,0.022608518600463867
215255,0.002986431121826172
145846,7.462501525878906e-5
272415,0.027818739414215088
103357,7.033348083496094e-5
38722,0.8937898129224777
192960,0.9971342969220132
40522,0.9922675830312073
80984,0.42352181673049927
43435,6.604194641113281e-5
205109,7.569789886474609e-4
23153,4.1347742080688477e-4
138957,1.537799835205078e-4
66779,2.097487449645996e-4
80756,0.9752992503345013
265706,0.6213097870349884
27183,0.9865718837827444
144458,0.9971515114884824
13542,0.9857691209763288
258662,0.9972844205331057
58275,0.9181884303689003
234975,0.6166636347770691
241929,0.9798684697598219
183521,1.442432403564453e-4
233302,0.05008178949356079
22240,0.9965133764781058
48864,0.006345272064208984
137939,0.753939613699913
116107,0.9153739735484123
52375,0.14940989017486572
117488,9.000301361083984e-5
83542,0.00520402193069458
273142,0.7430116236209869
8299,0.180897057056427
259112,1.7881393432617188e-05
162079,0.9240127503871918
210191,1.8835067749023438e-05
207653,0.9974994999356568
39170,0.9975791231263429
18306,0.0033351778984069824
72234,3.4689903259277344e-5
161191,0.007288932800292969
32104,0.9782619904726744
193514,0.4243127107620239
298572,0.0031138062477111816
213627,0.0167161226272583
36770,9.751319885253906e-5
158033,1.1932849884033203e-4
78933,3.1960010528564453e-4
67397,0.009934842586517334
58414,1.8662214279174805e-4
37867,0.49377375841140747
14746,6.8187713623046875e-05
237427,0.9258421137928963
202575,0.9915304286405444
133566,0.003982722759246826
235000,1.0275840759277344e-4
72224,7.43865966796875e-5
129177,4.363059997558594e-5
183967,1.5938282012939453e-4
290559,6.36756420135498e-4
41376,0.0037040114402770996
191310,1.0716915130615234e-4
259893,1.188516616821289e-4
231390,0.983140129595995
180345,0.01812279224395752
133683,6.38425350189209e-4
98594,1.8328428268432617e-4
38744,9.268522262573242e-4
12762,0.5585462152957916
241800,0.9974844860844314
22521,0.8136608749628067
276170,2.3573637008666992e-4
270706,1.150369644165039e-4
229383,0.9963412748184055
251360,5.936622619628906e-5
134603,0.6390636563301086
301459,0.10966140031814575
229165,7.522106170654297e-5
101963,0.9958133213222027
266628,0.0022919178009033203
47137,0.0016399025917053223
77179,0.8410266786813736
302683,0.0899512767791748
160974,0.0019227266311645508
136860,2.866387367248535e-4
247968,0.9388932250440121
166632,4.1484832763671875e-5
148708,0.7461410164833069
132465,5.170106887817383e-4
114062,8.392333984375e-5
300993,9.66787338256836e-5
212015,0.9923669081181288
218049,0.13119769096374512
122682,9.751319885253906e-5
108004,0.004961550235748291
195896,0.9342909529805183
175838,1.3375282287597656e-4
292931,0.9919571662321687
3988,1.0573863983154297e-4
61600,2.3108720779418945e-4
111523,0.6998485028743744
300727,0.01171809434890747
288195,2.1696090698242188e-05
32445,0.9455842450261116
300112,2.5540590286254883e-4
216810,0.3294767141342163
20719,0.9867342049255967
119983,0.995576124638319
46306,0.1694687008857727
183858,0.9900967804715037
56607,5.276799201965332e-4
48508,0.0031565427780151367
138642,0.0012218356132507324
213917,0.9933755355887115
236339,0.9435468465089798
269909,0.02550727128982544
132768,0.6575884521007538
150293,0.7677982151508331
292792,0.604432225227356
25030,0.004538357257843018
308085,1.6689300537109375e-5
154381,0.01073223352432251
195616,0.9950047880411148
264292,0.0035631656646728516
268248,0.8903803154826164
203077,4.0966272354125977e-4
152913,0.7418225109577179
277521,1.9806623458862305e-4
73381,0.9815274532884359
277006,0.11771231889724731
240479,0.9967117689084262
54602,0.06759077310562134
199364,0.001970231533050537
303322,1.195669174194336e-4
132550,2.4110078811645508e-4
176569,0.022369563579559326
178778,8.2492828369140625e-05
134266,0.9964739370625466
80992,0.8665283471345901
299312,0.31990766525268555
123,0.17520016431808472
280381,0.006504952907562256
81171,0.9963681120425463
49483,0.9941371805034578
132035,6.508827209472656e-5
266512,0.9916007705032825
252105,2.0503997802734375e-5
94055,0.9930756231769919
147193,0.5592553317546844
269761,0.996686038793996
303934,0.9959093532525003
58160,7.319450378417969e-5
261180,4.870891571044922e-4
91592,3.279447555541992e-4
82476,0.9897060748189688
268081,0.005414247512817383
103138,0.9258501008152962
93760,5.4836273193359375e-5
66005,0.9941808572039008
187473,2.4944543838500977e-4
176539,7.343292236328125e-5
152813,1.9788742065429688e-05
147241,0.15721780061721802
270839,0.6777847409248352
121605,2.3788213729858398e-4
171237,0.9943307181820273
87939,0.0015832185745239258
47506,0.3631047010421753
76760,0.7333843111991882
37794,7.688999176025391e-4
197152,9.632110595703125e-5
138797,3.1244754791259766e-4
208395,9.310245513916016e-5
169217,2.4944543838500977e-4
212458,2.446770668029785e-4
55164,1.800060272216797e-5
40581,0.027093052864074707
185823,0.9796822164207697
80223,0.061991333961486816
120586,0.0014677047729492188
56687,0.2811416983604431
174435,2.7376413345336914e-4
1763,0.6466942429542542
238735,1.6009807586669922e-4
207506,0.9812448266893625
102503,0.002827584743499756
85283,0.7739010900259018
230958,1.2552738189697266e-4
96154,3.31878662109375e-4
162450,0.9141518399119377
29715,0.009692251682281494
263917,0.05428791046142578
34293,0.35385215282440186
81560,0.15106076002120972
123233,0.27384859323501587
102265,0.7844827324151993
117882,3.9142370223999023e-4
221834,0.991824341006577
83752,0.0029917359352111816
243955,0.0044776201248168945
294158,0.9165116026997566
224928,0.007415890693664551
282383,3.4689903259277344e-5
98079,7.092952728271484e-5
28319,0.9873379357159138
195194,0.9942890293896198
43729,6.878376007080078e-5
94024,0.9800026249140501
212181,2.0831823348999023e-4
71266,0.12357711791992188
77241,4.470348358154297e-5
75120,2.2262334823608398e-4
285055,0.0010905265808105469
287728,0.12994694709777832
275390,0.8256489187479019
159959,0.005870461463928223
143246,0.2161649465560913
126201,0.8538686186075211
239583,0.9963550539687276
140022,0.771142914891243
270005,0.746756911277771
107545,0.0019050240516662598
59618,0.24713128805160522
125669,0.1309080719947815
63159,8.067488670349121e-4
84057,0.6801812052726746
29856,3.814697265625e-4
75969,0.9913902375847101
222507,0.06387048959732056
4491,1.0216236114501953e-4
69475,0.9847069270908833
224042,1.552104949951172e-4
30957,0.12906992435455322
115152,0.4171139597892761
77728,0.26232409477233887
191517,0.0040940046310424805
16146,0.16523206233978271
98896,0.0025742650032043457
299044,0.578795313835144
193152,0.006448268890380859
219785,2.2917985916137695e-4
275759,0.6845306754112244
14063,0.9973450016696006
89869,0.00016736984252929688
192867,0.9744727220386267
143001,4.2945146560668945e-4
107141,0.9952616724185646
104468,2.0623207092285156e-5
243467,0.00014352798461914063
269954,0.19198620319366455
139275,6.967782974243164e-4
18735,0.8841250464320183
307074,0.015957951545715332
54549,0.018579542636871338
28298,0.9962450715247542
16374,2.9796361923217773e-4
24697,2.2214651107788086e-4
177227,0.00011301040649414063
189756,1.043081283569336e-4
32721,0.8482032716274261
68959,0.26502859592437744
59508,0.06205266714096069
137975,0.9745810851454735
244422,5.440115928649902e-4
71997,0.9087313041090965
193212,0.24493080377578735
151922,3.8039684295654297e-4
128316,0.9672336913645267
126172,4.305243492126465e-4
38072,0.01224130392074585
213118,0.01882922649383545
107798,5.748271942138672e-4
55089,0.5897285044193268
21881,0.0047280192375183105
49849,0.5592272877693176
284274,4.886388778686523e-4
270086,0.9867188222706318
254121,1.5854835510253906e-4
21696,0.10621589422225952
186957,0.9777852222323418
23510,0.8535483479499817
32422,0.9944930481724441
82943,0.0418587327003479
135278,0.0175817608833313
278545,4.4423341751098633e-4
277358,0.9901168374344707
155352,0.9801051672548056
291553,1.3518333435058594e-4
305148,2.0867586135864258e-4
174796,0.003426194190979004
191196,0.0014246702194213867
2640,0.37074482440948486
87432,1.5997886657714844e-4
210344,0.08922207355499268
7752,1.3053417205810547e-4
219311,0.00014257431030273438
87051,0.0025544166564941406
249633,1.6927719116210938e-05
147413,0.9912654394283891
305181,0.32803940773010254
133412,0.9540201798081398
33636,0.8142943382263184
181371,0.9929191712290049
155439,0.9920173082500696
162493,0.04417431354522705
243903,0.9723312612622976
147706,2.810359001159668e-4
185003,0.7959516495466232
245664,0.3461363911628723
66411,0.99735520593822
64569,1.6939640045166016e-4
52084,0.49256032705307007
95472,0.0013979077339172363
57791,0.11703544855117798
41030,0.2551587224006653
156773,9.524822235107422e-5
115913,0.010884225368499756
123974,1.9073486328125e-5
109619,0.992590778041631
174172,0.315621018409729
144473,0.011894583702087402
268157,0.328241229057312
218024,0.20439159870147705
141819,0.04813277721405029
264253,0.8634034693241119
178301,0.9876154167577624
95562,2.480149269104004e-4
6495,0.15127050876617432
96143,1.6057491302490234e-4
169445,0.9119303375482559
121967,0.039368629455566406
63114,8.547306060791016e-5
280376,0.9961651801131666
270621,0.9664868451654911
83896,0.9340858832001686
217330,0.2560006380081177
13334,0.7142680287361145
162239,0.8281281888484955
46908,0.10600340366363525
150796,6.3419342041015625e-05
71643,0.6873473525047302
202206,2.5206804275512695e-4
92259,0.9060164988040924
92468,2.276897430419922e-5
284797,1.3005733489990234e-4
289704,0.33669644594192505
253992,1.3446807861328125e-4
249730,0.1116226315498352
291303,0.4650968909263611
35763,0.03923302888870239
3817,3.859400749206543e-4
295966,0.9901010440662503
109215,0.5389277637004852
252347,0.8503202348947525
305040,3.134012222290039e-4
283831,0.23893094062805176
140888,0.8227821737527847
269827,0.2791537642478943
212738,4.4292211532592773e-4
41617,0.16978251934051514
219568,5.427002906799316e-4
125225,1.7517805099487305e-4
302348,2.4503469467163086e-4
186952,0.9892995664849877
54811,1.952052116394043e-4
127309,6.316304206848145e-4
280801,0.802350178360939
159997,0.8439855724573135
102288,8.618831634521484e-5
76203,1.6868114471435547e-4
128204,3.2782554626464844e-4
156880,0.9909796100109816
104303,5.801916122436523e-4
102365,4.0650367736816406e-5
162060,0.001588582992553711
12687,0.542687863111496
288018,0.07954400777816772
89811,2.7233362197875977e-4
22480,0.2365109920501709
290393,0.001362621784210205
258849,3.314018249511719e-4
7067,0.9968603369779885
268163,0.7471186816692352
45229,1.9073486328125e-5
275446,0.9907043185085058
203398,0.8877139836549759
237922,0.9880620520561934
45610,0.9825765304267406
90241,0.8551311194896698
257990,0.0016054511070251465
190693,0.0016968250274658203
128164,1.5616416931152344e-5
1516,0.9539703167974949
220808,1.1181831359863281e-4
174006,6.091594696044922e-5
209378,2.9534101486206055e-4
281673,0.005403041839599609
299685,1.1920928955078125e-4
169191,0.9970921606291085
78313,0.9944745255634189
54631,1.9627809524536133e-4
117663,5.854368209838867e-4
258233,1.3506412506103516e-4
149123,1.0597705841064453e-4
72658,0.19975298643112183
278299,0.9918804354965687
107759,0.9953693370334804
219410,2.1952390670776367e-4
129486,8.618831634521484e-5
180008,2.7054548263549805e-4
273335,6.5326690673828125e-05
221117,0.6406782269477844
33859,0.10037577152252197
277947,4.1365623474121094e-5
293730,8.237361907958984e-5
181864,3.9821863174438477e-4
185394,0.002238631248474121
185595,0.3867686986923218
216444,0.13961124420166016
225736,3.477334976196289e-4
299117,9.357929229736328e-5
118992,0.00012350082397460938
75673,0.997485994361341
239500,0.3479694128036499
80380,0.2986714243888855
210028,0.8825487494468689
145357,0.9885677015408874
125234,1.4662742614746094e-5
187562,0.017464280128479004
81556,2.0265579223632813e-05
187207,0.43166422843933105
200009,0.0014210939407348633
18379,0.6504512429237366
191067,0.044533371925354004
274845,0.9942149287089705
87169,0.0036229491233825684
246921,0.853792279958725
186630,0.8519445955753326
29136,2.3245811462402344e-5
65844,5.043745040893555e-4
203854,0.9960906412452459
297680,0.00013971328735351563
49751,4.076361656188965e-4
62466,0.9825962986797094
206660,2.2965669631958008e-4
103344,2.0867586135864258e-4
217428,2.5409460067749023e-4
136794,4.374384880065918e-4
301066,0.3508111238479614
278254,0.8696417659521103
125579,0.22840571403503418
88812,0.0017786622047424316
215054,0.5113708078861237
268322,0.9681294783949852
127424,2.4956464767456055e-4
55549,1.366138458251953e-4
262786,0.001499176025390625
55037,0.9969395336229354
139859,7.95125961303711e-5
206003,0.07025301456451416
47609,0.12792009115219116
107136,0.7712725698947906
41353,0.8054308891296387
94912,1.2290477752685547e-4
104773,2.5337934494018555e-4
170218,2.1338462829589844e-5
39708,0.9435725063085556
86719,0.10883766412734985
19214,0.05339306592941284
150082,2.3382902145385742e-4
3017,0.39250797033309937
286652,1.3172626495361328e-4
307419,0.9859623070806265
310911,0.5689212083816528
174324,3.3164024353027344e-4
225844,0.0012610554695129395
79620,6.186962127685547e-5
230931,0.9957563378848135
247031,1.8733739852905273e-4
41634,0.991527384147048
196366,1.9890069961547852e-4
124178,0.7962518930435181
128912,9.238719940185547e-5
217284,0.27212947607040405
221725,0.9372348189353943
51933,1.7791986465454102e-4
277622,5.49614429473877e-4
214921,0.9199732020497322
237641,2.0676851272583008e-4
244100,0.2768367528915405
309050,1.3446807861328125e-4
287877,3.1363964080810547e-4
184883,2.300739288330078e-5
302353,0.6207051873207092
220349,0.01584726572036743
53361,7.939338684082031e-5
45279,0.020626544952392578
246341,1.220703125e-4
166206,6.507039070129395e-4
161641,6.520748138427734e-5
290444,0.8926201909780502
192356,2.1219253540039063e-05
13675,0.033648788928985596
147219,5.7816505432128906e-5
278408,0.9780499655753374
274208,0.9863718654960394
11577,8.106231689453125e-5
42800,0.9928412586450577
47745,0.9932415862567723
6065,1.723766326904297e-4
207243,1.5544891357421875e-4
147583,0.9826239943504333
262539,2.3603439331054688e-05
169314,0.047446489334106445
239266,0.021566331386566162
191404,0.007542252540588379
196425,0.03391510248184204
208728,2.7889013290405273e-4
254320,0.9974376207683235
221937,0.6235193312168121
195691,0.15990465879440308
15727,0.8858235329389572
228659,0.6660909354686737
267743,6.122589111328125e-4
108229,0.0037903785705566406
291399,0.010745048522949219
195531,5.577206611633301e-4
72752,0.003139972686767578
21484,0.9788385704159737
188647,1.8596649169921875e-5
164043,1.7899274826049805e-4
153180,0.006304562091827393
165506,1.9311904907226563e-05
83085,8.0108642578125e-5
76740,0.9299662411212921
179156,0.8005655407905579
182125,5.892515182495117e-4
261114,0.06196331977844238
234299,2.3406744003295898e-4
113616,6.42538070678711e-5
81391,9.918212890625e-5
233813,3.5643577575683594e-5
297193,3.421306610107422e-5
227761,0.34813863039016724
285228,0.0037932395935058594
292718,0.4999089241027832
177240,0.98802958894521
90851,7.593631744384766e-5
156645,2.110600471496582e-4
274515,0.9971173021476716
212752,2.0807981491088867e-4
260374,2.688765525817871e-4
9066,0.015687763690948486
121636,1.245737075805664e-4
271839,0.9486779682338238
35386,1.7899274826049805e-4
246276,4.0596723556518555e-4
100605,1.1265277862548828e-4
134102,3.739595413208008e-4
122318,0.1554805040359497
64072,0.0011249184608459473
52215,0.9894759999588132
106005,4.8720836639404297e-4
153005,0.00012063980102539063
261545,0.9923949474468827
209251,0.36174631118774414
858,0.9131592065095901
51751,0.6188277304172516
308082,6.389617919921875e-5
64159,5.233883857727051e-4
265079,1.5723705291748047e-4
247738,0.8979405015707016
145801,0.3355604410171509
121379,1.4388561248779297e-4
131071,0.0608905553817749
58917,0.990979490801692
305688,0.4579789638519287
187001,0.007592320442199707
106014,0.0362662672996521
21626,0.9889289047569036
278722,3.706216812133789e-4
4104,4.299283027648926e-4
265445,0.9015382155776024
174665,0.9944494594819844
198501,0.3762296438217163
168766,0.8829532936215401
281977,0.09892833232879639
213002,9.894371032714844e-5
40213,1.1754035949707031e-4
157587,1.100301742553711e-4
246083,1.150369644165039e-4
144406,0.9078169539570808
8854,3.35693359375e-4
204809,0.9412852190434933
160215,0.00121384859085083
272447,0.9938505641184747
31997,1.6129016876220703e-4
148994,0.004440665245056152
129574,0.2462826371192932
152033,0.9830952640622854
248084,3.648996353149414e-4
274254,0.9927956950850785
191608,0.9939141073264182
148197,0.7967372089624405
152183,0.08899366855621338
26208,2.620816230773926e-4
121692,0.04461544752120972
119667,1.5151500701904297e-4
290871,0.9788297172635794
50045,2.4169683456420898e-4
264730,0.22103512287139893
175479,0.9722161777317524
238367,0.7485509812831879
300718,0.9929136708378792
113460,0.007170975208282471
17255,3.5774707794189453e-4
95867,1.71661376953125e-5
160359,1.226663589477539e-4
134831,0.9873926630243659
120928,2.2226572036743164e-4
212995,0.001658797264099121
295818,0.049620747566223145
229370,0.4835129380226135
59243,0.8919071182608604
139753,0.003573596477508545
201907,2.6702880859375e-5
301592,0.9954389464110136
63204,0.9912114748731256
283241,0.00016736984252929688
264627,0.5797163546085358
230891,7.605552673339844e-5
72154,0.9909057589247823
83204,5.056858062744141e-4
63774,0.3993741273880005
298750,0.031109869480133057
102052,0.8573003858327866
286013,1.0991096496582031e-4
116112,0.994752996135503
132669,0.8908666446805
238734,0.4702642560005188
269767,0.05657243728637695
41135,0.023246943950653076
105472,0.9975285104010254
74864,7.231831550598145e-4
133174,0.001535177230834961
1709,2.811551094055176e-4
248394,8.376836776733398e-4
101431,0.9441644921898842
142527,0.02957385778427124
192905,0.0198519229888916
106720,9.083747863769531e-5
40877,1.1515617370605469e-4
162671,2.9414892196655273e-4
12480,1.913905143737793e-4
26772,1.7696619033813477e-4
135948,0.4647395610809326
135677,0.0028981566429138184
216521,0.9930038806051016
196905,0.0022153258323669434
38056,0.6669787168502808
186857,0.11315500736236572
283227,1.0597705841064453e-4
298821,0.0021845102310180664
236004,0.8125530481338501
292291,3.091096878051758e-4
259589,9.882450103759766e-5
299716,0.6776783168315887
72503,6.127357482910156e-5
195857,0.48249536752700806
289987,0.9907774413004518
153148,0.8782594725489616
243909,1.1527538299560547e-4
38900,8.179545402526855e-4
268915,0.002837836742401123
134750,0.995160783175379
121696,5.3763389587402344e-5
278843,0.030651867389678955
142518,4.57763671875e-5
48345,5.893707275390625e-4
61021,1.266002655029297e-4
179212,0.024682164192199707
297084,0.0028252601623535156
268308,6.377696990966797e-5
157520,1.8590688705444336e-4
286400,0.35876238346099854
97283,3.644227981567383e-4
20160,4.0537118911743164e-4
